Product_SKU,Product_Weight,Product_Fat,Product_Shelf_Space,Product_Class,Product_MRP,Store_Id,Store_Founded_Year,Store_Size,Store_Location_Type,Store_Type,Product_Store_Sales
78032fff0ab405355b564c09e436c767,8.71,Low,0.121936216,Beauty,94.4778,LOCATION017,2012,,Level 2,Deparment Store,2628.5784
12f73433c27faac661c25f14d35d1a0c,17.7,Regular,0.135646297,Jewelry,186.0924,LOCATION018,2014,Medium Size,Level 3,Supermarket Store,3516.7556
ad27b3d26dbdbe360ce79d532759c1bb,15.85,Low,0.069240685,Automotive,217.5166,LOCATION045,2007,,Level 2,Deparment Store,653.1498
e8cd49d9356212732f752f8577857d99,6.055,Low,0.03127929,Business Products,160.3578,LOCATION017,2012,,Level 2,Deparment Store,2406.867
a531f6cf1473b0c90d4a6d71eb7bbf07,NA,Regular,0.08186804,Electronics,46.8034,LOCATION027,1990,Medium Size,Level 3,Hypermarket Store,1069.2748
c8721de9f9709f9da0c523ceb421d2eb,19.25,Regular,0.034753686,Beauty,141.5496,LOCATION049,2004,Medium Size,Level 1,Deparment Store,1976.0944
9eacf7494cd42a53caf18b1ce6fb3b1e,16.5,Low,0.028476451,Antiques,91.0146,LOCATION045,2007,,Level 2,Deparment Store,1368.219
72753e62b695aaaabea5b2edffe5a45f,13.5,Regular,0.067872402,Books,57.8562,LOCATION046,2002,Small Size,Level 1,Deparment Store,355.5372
1838ce43afc2bd34a3c330a6186c3988,7.865,Low,0.061183503,Baby Products,164.5526,LOCATION045,2007,,Level 2,Deparment Store,1644.526
6d5f261a9388bf1b2947ed4ce8a89437,10.6,Low,0.035247642,Collectibles,84.7224,LOCATION049,2004,Medium Size,Level 1,Deparment Store,1619.2256
97c874a56fda4e3ddb4692179ca99f4a,16.2,Regular,0.128397995,Apparel,178.337,LOCATION035,2009,Small Size,Level 2,Deparment Store,1411.496
3504554000d4d69faf3822fc51b26ea1,14.5,Regular,0.058918844,Business Products,169.7448,LOCATION049,2004,Medium Size,Level 1,Deparment Store,3238.4512
8e29c10ce2f7f4bc2d428ca3edb123ac,NA,Regular,0.2004264,Electronics,88.8514,LOCATION019,1990,Small Size,Level 1,Groceries Store,265.6542
20ab51a32d332f726171359e6202d687,14,Regular,0.031261583,Beauty,52.564,LOCATION035,2009,Small Size,Level 2,Deparment Store,639.168
15a17af345e35a285f1619175d2bb562,19.85,Low,0.005235143,Books,265.8884,LOCATION046,2002,Small Size,Level 1,Deparment Store,2649.884
3d0fd42115193b7e4d76f1cb11b9d7d7,10.895,Low,0.027032204,Apparel,106.328,LOCATION017,2012,,Level 2,Deparment Store,852.224
e054c28f100972531037dd27f4d96ca6,5.635,Low,0.172856719,Electronics,148.205,LOCATION010,2003,,Level 3,Groceries Store,449.415
f0821316575f5589db15d8058989a065,15.1,Low,0.127334766,Electronics,88.283,LOCATION010,2003,,Level 3,Groceries Store,89.883
086eab16f2922a1ba2cbcb3c6cefb959,16.5,Low,0.036641597,Accesories,178.7318,LOCATION046,2002,Small Size,Level 1,Deparment Store,1263.0226
3e0db236af8d0cbd89adc81b582d7f36,13.65,Low,0.036016619,Antiques,186.3924,LOCATION049,2004,Medium Size,Level 1,Deparment Store,1295.6468
78d5b1eacdc103329126ac6346ad8b7c,20.75,Regular,0.12953868,Handmade,240.288,LOCATION049,2004,Medium Size,Level 1,Deparment Store,2396.88
6d6492fcd633e3a56739509c25c65f67,19.1,Low,0.038531668,Business Products,210.6586,LOCATION013,1992,Large Size,Level 3,Deparment Store,5487.5236
73a1b873af87482590b995358b9f2125,17.25,LF,0,Books,171.5764,LOCATION045,2007,,Level 2,Deparment Store,4637.9628
1c48b04e82e2ca496ac56b6c112618aa,NA,Regular,0.112119359,Home and Garden,123.0388,LOCATION027,1990,Medium Size,Level 3,Hypermarket Store,1981.4208
3379af1ecb0d2d407cee49ffc0a626ad,10.195,Low,0.041907414,Antiques,43.8428,LOCATION013,1992,Large Size,Level 3,Deparment Store,175.7712
af8b899581bdeaeabdd67705e398746e,16.6,Low,0.027556247,Accesories,176.6344,LOCATION013,1992,Large Size,Level 3,Deparment Store,1962.7784
d026f7cef864b1ba9e6891e893a2b455,17.6,Regular,0.076058484,Art,111.8202,LOCATION013,1992,Large Size,Level 3,Deparment Store,2025.3636
d5d09587d8b78fab73094facd71217c1,8.185,Low,0.038729057,Business Products,117.1808,LOCATION046,2002,Small Size,Level 1,Deparment Store,1874.8928
35f12229a2403ae255f44fb08b3abaf9,13.65,Regular,0.080804019,Apparel,261.1936,LOCATION045,2007,,Level 2,Deparment Store,2348.9424
f0fd6d52f4d1d355a54e977e2faca58c,10.8,Low,0.050000257,Business Products,243.9144,LOCATION017,2012,,Level 2,Deparment Store,4655.2736
30e46d81258aeada72d72d4f603a69d8,15.2,Low,0.021207519,Beauty,219.4824,LOCATION046,2002,Small Size,Level 1,Deparment Store,1747.0592
2866a273ba4d651448c0e11b55bcb837,8.895,Low,0,Cameras,232.9616,LOCATION045,2007,,Level 2,Deparment Store,2812.3392
93d4d5a14d3f79debff157008cde6a7c,11.8,Low,0.113307794,Home and Garden,187.0924,LOCATION035,2009,Small Size,Level 2,Deparment Store,1850.924
f1deb9b496c32e8e8e6b5dd80de55449,6.55,Regular,0.034800079,Automotive,157.5288,LOCATION017,2012,,Level 2,Deparment Store,1571.288
8a87ea30d541fd96dbf37e821f090ff1,NA,Low,0.025612348,Business Products,168.2474,LOCATION027,1990,Medium Size,Level 3,Hypermarket Store,3200.5006
9536febc7f65026f4759616408c1664f,19.25,Low,0.1017546,Books,55.1956,LOCATION035,2009,Small Size,Level 2,Deparment Store,491.3604
036e4e50810984c612906508ce7549ba,13.85,Regular,0.094265737,Baby Products,233.93,LOCATION010,2003,,Level 3,Groceries Store,233.03
2f60fd51a41947024f4ffa1c4b1a1954,18.6,Low,0.01575657,Antiques,153.1366,LOCATION013,1992,Large Size,Level 3,Deparment Store,3173.8686
c845635ed1ec166571420e03270529c6,6.615,Low,0.156307983,Books,196.3426,LOCATION010,2003,,Level 3,Groceries Store,790.9704
670f380fb0e75ebab0cfcf194a0d9826,15.6,Low,0.195688803,Apparel,77.367,LOCATION010,2003,,Level 3,Groceries Store,153.134
d57ff737d914e4d9b88ed0c6dd464ea8,18.85,Low,0.13747519,Cameras,158.6578,LOCATION045,2007,,Level 2,Deparment Store,3369.6138
f313f18c7ca13e6f8f6043b742b106be,7.825,Low,0.07962861,Art,63.4826,LOCATION046,2002,Small Size,Level 1,Deparment Store,2002.0606
9558a946f270db4ff22a0846168ab2b7,NA,Low,0.03100078,Accesories,177.0054,LOCATION027,1990,Medium Size,Level 3,Hypermarket Store,2101.2648
ce7f5d3d6ac562614ccba6573ba150c4,19.7,Regular,0.016202582,Beauty,188.2556,LOCATION035,2009,Small Size,Level 2,Deparment Store,3379.6008
c5d689773d0aa6cabb5c9ab2020aa36e,12.6,Low,0.024190156,Books,34.4874,LOCATION035,2009,Small Size,Level 2,Deparment Store,494.0236
05f1e79d7c1ff4b89cc0b25a19af9a02,10.65,Regular,0.085308611,Antiques,230.2668,LOCATION045,2007,,Level 2,Deparment Store,5759.17
b4719cd268651382e5aeb83d097e7149,16.75,Regular,0.008564925,Art,73.2038,LOCATION035,2009,Small Size,Level 2,Deparment Store,1404.1722
e95b455f5fd3ae5172b17905afbffc32,9.6,Low,0.029619203,Accesories,43.6086,LOCATION013,1992,Large Size,Level 3,Deparment Store,624.5204
d3142cd5212714d6a983477ebc77c6c5,13.1,Low,0,Gourmet Food,189.253,LOCATION046,2002,Small Size,Level 1,Deparment Store,1518.024
5de9b20afba719c1265a6c7412a8664d,14.6,Low,0.150872868,Home and Garden,47.5692,LOCATION045,2007,,Level 2,Deparment Store,1379.5376
94ed762b3c67eb9827ef78464dc42c0c,6.67,Regular,0.09031453,Antiques,130.5626,LOCATION018,2014,Medium Size,Level 3,Supermarket Store,1180.4634
b5836b4c15998df6bd099a9d1b03cb28,15.7,Regular,0.018930352,Business Products,59.4536,LOCATION046,2002,Small Size,Level 1,Deparment Store,857.5504
b70b4d20eb7e17eeabf8818882eff928,17.75,LF,0.111209003,Gourmet Food,107.7912,LOCATION013,1992,Large Size,Level 3,Deparment Store,982.7208
651860db5e84e3ff33bd7c11c4ec702c,20.2,reg,0.121153331,Antiques,97.3752,LOCATION013,1992,Large Size,Level 3,Deparment Store,958.752
d5f9e667b80d320df9ddbe2e9d97cec4,10.85,Low,0.163160327,Antiques,107.4622,LOCATION017,2012,,Level 2,Deparment Store,1693.7952
68d497a5bd6053930e4c5f75387a407d,20.25,Low,0.148163564,Accesories,232.7616,LOCATION049,2004,Medium Size,Level 1,Deparment Store,1874.8928
9eacf7494cd42a53caf18b1ce6fb3b1e,NA,Low,0.028281197,Antiques,90.2146,LOCATION027,1990,Medium Size,Level 3,Hypermarket Store,3648.584
801db53f244e92baab025844aa741638,5.86,Regular,0.150853308,Art,156.0314,LOCATION046,2002,Small Size,Level 1,Deparment Store,2016.7082
80b0ee1eb86e709b44594bdfefb31a70,6.115,Regular,0.011437302,Apparel,92.4488,LOCATION017,2012,,Level 2,Deparment Store,1358.232
085cb1f9ffde4bdc6eddf1348fe09d86,19.7,Regular,0.018024769,Art,104.499,LOCATION046,2002,Small Size,Level 1,Deparment Store,1031.99
b37eb2199ce691ad779adba54b1769d0,9.8,Low,0.090448534,Gourmet Food,194.5478,LOCATION035,2009,Small Size,Level 2,Deparment Store,774.9912
d10ec0a190d0a4c29112da2374f5a7c1,12.5,Regular,0.08175276,Business Products,89.0488,LOCATION046,2002,Small Size,Level 1,Deparment Store,1267.6832
48d975a52c7450f65cb51577a4046840,19.35,Regular,0.109667698,Art,166.0816,LOCATION010,2003,,Level 3,Groceries Store,671.1264
1417a2c057c1ae3cc57bca82bfccb9d2,16.75,Low,0.075735621,Collectibles,34.5532,LOCATION046,2002,Small Size,Level 1,Deparment Store,323.5788
b8ad2987d4af0c93f19e8321924be5b0,19.1,Low,0.091917786,Gourmet Food,182.7608,LOCATION046,2002,Small Size,Level 1,Deparment Store,1837.608
7e892f7b21568d1594504ae27e679cd7,21.35,Low,0.130127365,Business Products,96.2094,LOCATION010,2003,,Level 3,Groceries Store,190.4188
eca326abd7982981c47750e2a0a56cf2,19.5,LF,0.082483516,Beauty,179.2002,LOCATION013,1992,Large Size,Level 3,Deparment Store,2865.6032
9f210fdd32e4e13613826544320682e7,6.575,Regular,0.075507758,Automotive,146.4444,LOCATION046,2002,Small Size,Level 1,Deparment Store,1596.5884
b19b616821aadd263004f636ea8a9fe3,6.67,Regular,0.124126756,Antiques,88.9514,LOCATION017,2012,,Level 2,Deparment Store,2125.2336
056379ca3e28d4401ae3c3e0685c6286,12.3,Low,0.009425158,Electronics,74.838,LOCATION049,2004,Medium Size,Level 1,Deparment Store,1537.998
40bfa96a7280f216083491ab70a009fd,16.1,Regular,0.024999711,Business Products,97.841,LOCATION045,2007,,Level 2,Deparment Store,1255.033
db71d32098721523011ca1a85c6ec33c,NA,Regular,0.058545606,Art,155.8314,LOCATION019,1990,Small Size,Level 1,Groceries Store,310.2628
72d500c136b4e1acea6a6477739e3748,17.35,Low,0.020676141,Gourmet Food,80.6618,LOCATION017,2012,,Level 2,Deparment Store,1208.427
425a971c6438fcebd59e5e46b875b484,15.35,Low,0.02346559,Apparel,35.219,LOCATION010,2003,,Level 3,Groceries Store,36.619
f713237d1e8c64215afe59f7cd91f010,13.15,Low,0.024630755,Accesories,178.2686,LOCATION013,1992,Large Size,Level 3,Deparment Store,2666.529
6d5ebc0e71b095147b2c26a8669382aa,5.465,Regular,0.048518008,Electronics,132.9626,LOCATION035,2009,Small Size,Level 2,Deparment Store,2360.9268
16adb849c2d799e29d032cd1c711b054,17.75,Low,0.073349552,Handmade,34.2216,LOCATION013,1992,Large Size,Level 3,Deparment Store,934.7832
87130514e5e390fff181c29c8c3eab3e,6.96,Low,0.077129323,Home and Garden,92.7146,LOCATION013,1992,Large Size,Level 3,Deparment Store,1733.0774
01b72b475293223c87ab7b40934a79b7,17.85,Low,0.087824967,Automotive,196.0794,LOCATION018,2014,Medium Size,Level 3,Supermarket Store,1755.7146
192b997a820f35605260981dac06bcf6,5.095,Regular,0.130031207,Antiques,142.4838,LOCATION018,2014,Medium Size,Level 3,Supermarket Store,561.9352
53dc2a31045a28be303cc9edc9b28c38,7.5,Low,0.096333029,Accesories,57.8588,LOCATION013,1992,Large Size,Level 3,Deparment Store,1145.176
9ffcb6e73f888c86cfd61ed6cc86baa9,7.855,Regular,0.073858923,Books,218.6482,LOCATION013,1992,Large Size,Level 3,Deparment Store,3723.8194
f44c97deb2b90925c5b6d2741049dd32,5.655,LF,0.175047104,Home and Garden,146.9102,LOCATION035,2009,Small Size,Level 2,Deparment Store,1895.5326
bf06a9f190e6591eb4f2c11d374ec6a2,12.15,Low,0.132952286,Collectibles,37.6506,LOCATION010,2003,,Level 3,Groceries Store,37.9506
1729d5613432466943a7f6552ef9a853,9.6,Low,0.086145867,Antiques,258.362,LOCATION010,2003,,Level 3,Groceries Store,259.662
3a8ea95b673842b0a844cecdb6e727c7,18.85,Low,0.0520115,Collectibles,190.3846,LOCATION013,1992,Large Size,Level 3,Deparment Store,3630.6074
80ed5f182038a86c3141093564f40eb1,19.6,Low,0.03395415,Home and Garden,56.4614,LOCATION049,2004,Medium Size,Level 1,Deparment Store,773.6596
c21fd956d45142b73d5d02057bf0a920,16,Regular,0.099271209,Apparel,88.5856,LOCATION046,2002,Small Size,Level 1,Deparment Store,878.856
149a0e9a0c1167afb4516b8f97fba07a,NA,Low,0.020769677,Books,117.5782,LOCATION027,1990,Medium Size,Level 3,Hypermarket Store,2741.0986
1890cd829ac8160ef7b5849aae8f39af,6.425,Low,0.06316338,Baby Products,132.2626,LOCATION035,2009,Small Size,Level 2,Deparment Store,2098.6016
54fadb85cde7b19735b8eb97aca8f8aa,6.825,Low,0.059846975,Collectibles,262.5226,LOCATION046,2002,Small Size,Level 1,Deparment Store,9779.9362
2d2e280b591ecbb7aaff21a854c5a85e,NA,reg,0.014342659,Beauty,103.7674,LOCATION019,1990,Small Size,Level 1,Groceries Store,203.7348
03d60877fe9dc5a873743450efd1219f,7.97,Low,0.057667173,Home and Garden,172.1422,LOCATION010,2003,,Level 3,Groceries Store,517.3266
62cc074dc6c6eb03bee627ed650974d2,17.25,Low,0.037155206,Home and Garden,166.4526,LOCATION013,1992,Large Size,Level 3,Deparment Store,3782.4098
75fb9354fe089716aec53caef9ef23ed,19.2,Low,0.041227831,Accesories,129.831,LOCATION046,2002,Small Size,Level 1,Deparment Store,1947.465
e1594d4c2bcc50b690e7bf5eaf4e819c,NA,Regular,0.102226474,Beauty,91.312,LOCATION027,1990,Medium Size,Level 3,Hypermarket Store,3075.996
426efde69f37cd3b3e2340dfabe0eb68,NA,Regular,0.178210285,Art,95.7752,LOCATION027,1990,Medium Size,Level 3,Hypermarket Store,3930.8832
fa738fac02eb19daab6f9b45e47bc4c7,14.5,Regular,0.06904249,Beauty,41.4454,LOCATION010,2003,,Level 3,Groceries Store,41.9454
1f03ee72473dd6f4112ead12794b7519,NA,Regular,0.052791124,Electronics,98.5384,LOCATION019,1990,Small Size,Level 1,Groceries Store,591.2304
21201bbc0bfe6632500ac438789478ea,17.75,Regular,0.067607749,Electronics,188.024,LOCATION049,2004,Medium Size,Level 1,Deparment Store,2796.36
1638b341e2ab11f117b87e8f5f5b8933,7.145,Low,0.017887474,Apparel,160.6578,LOCATION017,2012,,Level 2,Deparment Store,1765.0358
6ea172faca0ee30526005be5099565fe,16.35,low fat,0.091074449,Accesories,196.811,LOCATION017,2012,,Level 2,Deparment Store,3338.987
f44c97deb2b90925c5b6d2741049dd32,5.655,Low,0,Home and Garden,147.5102,LOCATION046,2002,Small Size,Level 1,Deparment Store,1166.4816
d25684d20a0dd97418083befe5818c44,9.5,Low,0.041951439,Home and Garden,32.49,LOCATION049,2004,Medium Size,Level 1,Deparment Store,865.54
3ce1b9195394067464fa19d546abf526,6.75,Regular,0.108679906,Books,95.6752,LOCATION018,2014,Medium Size,Level 3,Supermarket Store,1246.3776
82351e60d03a74091ab90529ec63336a,16.6,Low,0.136500981,Cameras,173.3422,LOCATION017,2012,,Level 2,Deparment Store,4138.6128
c837005a1ac70fa3be5b7d324ab5b53a,6.095,Low,0.081361288,Gourmet Food,141.9154,LOCATION045,2007,,Level 2,Deparment Store,2694.4926
3f6e77cef0e343785a01804f579d624a,15.1,Low,0,Antiques,197.211,LOCATION010,2003,,Level 3,Groceries Store,196.411
1ffa10e0e4b250e9430381ed7e35bf14,19.35,Regular,0.018591464,Antiques,112.9544,LOCATION049,2004,Medium Size,Level 1,Deparment Store,1342.2528
0e7042ae343949afe400ad4826575d8f,11.3,Low,0.066952965,Accesories,192.0478,LOCATION018,2014,Medium Size,Level 3,Supermarket Store,3099.9648
e386211e13c0843a7d308c671561be40,10.8,Low,0.029107004,Antiques,240.5222,LOCATION017,2012,,Level 2,Deparment Store,4541.4218
f44c76f15db45f4c2b411128f02e4c86,NA,Low,0.065872936,Business Products,113.1886,LOCATION019,1990,Small Size,Level 1,Groceries Store,111.1886
718b6ea72bbd5fac60f24cca0484b01e,10.5,Regular,0.117149075,Electronics,164.121,LOCATION018,2014,Medium Size,Level 3,Supermarket Store,1794.331
d4bf889e65230ce3dd4fe79c99b9ed78,7.655,Low,0.031994534,Beauty,114.3492,LOCATION049,2004,Medium Size,Level 1,Deparment Store,1853.5872
005c7b2fbb910b7399418a4c0a70f6d4,8.235,Low,0.08276363,Electronics,146.5076,LOCATION018,2014,Medium Size,Level 3,Supermarket Store,1625.8836
6517eac0097340e026bd2b84e9193ff2,20.6,Low,0.083004078,Electronics,119.4756,LOCATION046,2002,Small Size,Level 1,Deparment Store,1090.5804
1b26b665f9e6bec1db0e14cb78c1646e,19.35,Regular,0.021490911,Business Products,122.1098,LOCATION049,2004,Medium Size,Level 1,Deparment Store,2892.2352
66f0ebe7aead188c2137ab1c8598ddeb,9.5,Regular,0.058835928,Business Products,170.2448,LOCATION010,2003,,Level 3,Groceries Store,170.4448
9587add276d8dbc0fda5ed143b59efb3,5.305,Regular,0.07871639,Art,183.5608,LOCATION010,2003,,Level 3,Groceries Store,551.2824
504ff831423872918ee99461c0e310db,9.8,Low,0.013869809,Home and Garden,47.406,LOCATION045,2007,,Level 2,Deparment Store,978.726
05dc675dfe6d77f580ecf7878e390550,9.6,Regular,0.022274264,Automotive,101.699,LOCATION035,2009,Small Size,Level 2,Deparment Store,2992.771
8b5dc231749e260e654747f78595b6bf,13,LF,0.153618566,Beauty,79.6986,LOCATION046,2002,Small Size,Level 1,Deparment Store,1480.0734
bf1d5c11efae7165b2f625676d9b56e5,17.6,Low,0.049267759,Antiques,113.0176,LOCATION018,2014,Medium Size,Level 3,Supermarket Store,2862.94
dac42c798995f1d5e1be4a8f1d4cd280,14.3,Low,0.12826315,Apparel,83.4224,LOCATION017,2012,,Level 2,Deparment Store,681.7792
a59ac6a2a81cc659728fdf370623ccb3,10.3,Regular,0.02494708,Electronics,172.3422,LOCATION045,2007,,Level 2,Deparment Store,5690.5926
20abf91196755aa8d197685685094251,6.03,Low,0.022832115,Books,176.7028,LOCATION017,2012,,Level 2,Deparment Store,1416.8224
9b9f18696ce294784aa1413424ce591f,7.68,Low,0.070900282,Business Products,192.6162,LOCATION046,2002,Small Size,Level 1,Deparment Store,5580.0698
fe33d8f99e41645e56f58a7a16cb3097,20,Regular,0.028180789,Business Products,46.8744,LOCATION045,2007,,Level 2,Deparment Store,905.488
08158ed3984eb7afc0ab24379d134b7a,15.85,Low,0.136497913,Beauty,96.3094,LOCATION046,2002,Small Size,Level 1,Deparment Store,2856.282
6c84966239857ea9fc95c81942ece02e,12.15,Low,0,Automotive,164.7184,LOCATION046,2002,Small Size,Level 1,Deparment Store,3962.8416
1c48b04e82e2ca496ac56b6c112618aa,8.85,Regular,0.113302223,Home and Garden,125.1388,LOCATION017,2012,,Level 2,Deparment Store,1114.5492
7c79756fb63af3a3ddad8a0f4fc7241a,19.85,Low,0.025968706,Accesories,49.5376,LOCATION046,2002,Small Size,Level 1,Deparment Store,1006.6896
d33216a3481136563fceffdbe2940feb,19.1,Low,0.045400017,Books,38.8138,LOCATION045,2007,,Level 2,Deparment Store,690.4346
1034ce26c1555724f36524f5014b70fd,17,Low,0.126958147,Accesories,125.8362,LOCATION017,2012,,Level 2,Deparment Store,2516.724
88c4be3e915d6f8488805383a1e6fdd6,12.35,Regular,0.038500421,Business Products,110.757,LOCATION046,2002,Small Size,Level 1,Deparment Store,1208.427
8fabe5003d84135b350bf427ee0719a6,20.85,Low,0.02137305,Business Products,103.3306,LOCATION045,2007,,Level 2,Deparment Store,522.653
dae485796f8e8283eb5097b739e690bd,NA,Low,0,Business Products,255.7988,LOCATION027,1990,Medium Size,Level 3,Hypermarket Store,9251.9568
da3a438693920826a5d961ae83a0c54e,4.785,Low,0.09297084,Automotive,122.0098,LOCATION018,2014,Medium Size,Level 3,Supermarket Store,2048.6666
060639f509a692df2fda62ec4df61ddc,NA,Low,0.088839949,Antiques,254.2672,LOCATION027,1990,Medium Size,Level 3,Hypermarket Store,10993.6896
9fdc0eceddd63234b1d5be8f49e38432,17.25,Regular,0.209600084,Baby Products,40.348,LOCATION010,2003,,Level 3,Groceries Store,39.948
4650d0c0b7bd30c862de6f93e930cfef,17.25,Low,0.072986772,Beauty,78.8986,LOCATION045,2007,,Level 2,Deparment Store,1635.8706
a16a5760076c7367124ce5b49386adae,17.85,Low,0.024961677,Home and Garden,153.1998,LOCATION017,2012,,Level 2,Deparment Store,3383.5956
571f17900e9733afab047b98375f46f1,NA,Low,0.092433518,Collectibles,101.6674,LOCATION027,1990,Medium Size,Level 3,Hypermarket Store,1426.1436
3aa03aa07c674ce41479e6a7cfcc340d,9.8,Low,0.026081567,Antiques,217.585,LOCATION035,2009,Small Size,Level 2,Deparment Store,4327.7
abc3e4840b75d75f877ae7c1a4a3a7ff,18.85,Low,0.09079168,Cameras,127.1336,LOCATION013,1992,Large Size,Level 3,Deparment Store,3579.3408
63680800cb6252db4a2a2c89f033f198,9.695,Low,0.113917889,Collectibles,158.2604,LOCATION035,2009,Small Size,Level 2,Deparment Store,2693.8268
43bacd79e84e0dc01b7cfc52354733d1,10,Low,0.045928229,Apparel,138.118,LOCATION049,2004,Medium Size,Level 1,Deparment Store,1957.452
82351e60d03a74091ab90529ec63336a,16.6,Low,0.135620265,Cameras,172.9422,LOCATION013,1992,Large Size,Level 3,Deparment Store,2931.5174
9741dad0a90c94a7dc53d17c178658b1,5.82,Low,0.134975628,Accesories,170.579,LOCATION010,2003,,Level 3,Groceries Store,509.337
270d84ee80c772bd4fff2a2d60c45f7b,9.31,Low,0.037955094,Apparel,62.151,LOCATION046,2002,Small Size,Level 1,Deparment Store,1201.769
d2fa338c5448b5ac5c7d77385cffd23a,18.25,Low,0.076125668,Antiques,214.0218,LOCATION045,2007,,Level 2,Deparment Store,2564.6616
3d71c3419be02a6d4b4fb45c303bde97,19.7,Low,0.067039526,Antiques,178.337,LOCATION049,2004,Medium Size,Level 1,Deparment Store,1411.496
4120e7b9ba809f9e44645f87fe2276a8,6.865,Low,0.014021626,Home and Garden,127.1652,LOCATION045,2007,,Level 2,Deparment Store,1291.652
4a7a8b55714371905d5108ba1d991831,11.35,Regular,0.023358738,Books,184.4608,LOCATION049,2004,Medium Size,Level 1,Deparment Store,4042.7376
0b3165e6131557a07bcc0c470843cbfa,17.7,Low,0.029933275,Antiques,169.0816,LOCATION035,2009,Small Size,Level 2,Deparment Store,5201.2296
449a2cbfb8e4c7df0baabc4e233df871,NA,Low,0.111777297,Accesories,124.6046,LOCATION027,1990,Medium Size,Level 3,Hypermarket Store,2863.6058
47134898c9f3900c3515f900ca76d8c6,20.85,Low,0.032448523,Electronics,177.866,LOCATION046,2002,Small Size,Level 1,Deparment Store,1078.596
e71647cdb3189bbd6d74b87f0375e9dc,17.25,Regular,0.047266211,Antiques,97.0068,LOCATION046,2002,Small Size,Level 1,Deparment Store,1846.9292
425a971c6438fcebd59e5e46b875b484,15.35,Low,0.01404119,Apparel,38.419,LOCATION049,2004,Medium Size,Level 1,Deparment Store,476.047
69ec2297b520fce06f68f2bbfe52bf99,13.65,LF,0.04917754,Business Products,151.805,LOCATION013,1992,Large Size,Level 3,Deparment Store,2696.49
9c3e71145a98b74a9264f8579df76d18,15.2,Low,0.020280476,Collectibles,49.1034,LOCATION010,2003,,Level 3,Groceries Store,194.4136
c3d1111a84f1979650f898f8e6986954,NA,Low,0.054376275,Collectibles,56.293,LOCATION027,1990,Medium Size,Level 3,Hypermarket Store,2546.685
0ac6df6939987c7e522ebb91aa078c4e,6.905,Regular,0.063850971,Books,97.2726,LOCATION010,2003,,Level 3,Groceries Store,195.7452
c2e7eeacf2ad1089ffa81af747b66b4a,NA,Regular,0.060154968,Apparel,110.1544,LOCATION019,1990,Small Size,Level 1,Groceries Store,111.8544
3ff9a03342c18dafcdcb7738bf99640b,15.7,Low,0.03067808,Cameras,44.777,LOCATION013,1992,Large Size,Level 3,Deparment Store,605.878
196fb446dbf36aad14b59eafbf11863e,15.2,Regular,0.103758647,Business Products,177.0054,LOCATION035,2009,Small Size,Level 2,Deparment Store,2976.7918
2558948a5fd4ecc20df803e6ec57bf62,NA,Regular,0.136701678,Art,182.1608,LOCATION027,1990,Medium Size,Level 3,Hypermarket Store,5880.3456
75408d8767712f3cba403e49d5431536,NA,Low,0.308145448,Business Products,222.0772,LOCATION019,1990,Small Size,Level 1,Groceries Store,889.5088
350576f1cdf2e27987a2d3d640bb8a77,NA,Regular,0.074806196,Books,112.9176,LOCATION027,1990,Medium Size,Level 3,Hypermarket Store,3435.528
26a9238699bc1ac273835f247952383f,8.355,low fat,0.013926425,Electronics,93.0462,LOCATION035,2009,Small Size,Level 2,Deparment Store,1110.5544
05740c9804fddcf8718d140fdb879a1c,12.15,Low,0.006754117,Gourmet Food,122.173,LOCATION013,1992,Large Size,Level 3,Deparment Store,2586.633
d3dede2d9ebdf9820626aa67593109bb,13.35,Low,0,Antiques,238.7564,LOCATION018,2014,Medium Size,Level 3,Supermarket Store,1906.8512
f9af6e682af166c9964aed9d9e471883,NA,Low,0.13064231,Antiques,88.383,LOCATION019,1990,Small Size,Level 1,Groceries Store,89.883
773e204fff2efe4c500b00a76bd7e637,9.1,Low,0.055382616,Accesories,115.0518,LOCATION013,1992,Large Size,Level 3,Deparment Store,683.1108
a399fdc3425d60656fa5cb719e9dd94a,6.13,Low,0,Business Products,54.1298,LOCATION046,2002,Small Size,Level 1,Deparment Store,1348.245
a9906813d96239f8053061196f45169c,NA,low fat,0.041970938,Business Products,55.4272,LOCATION019,1990,Small Size,Level 1,Groceries Store,111.8544
2866a273ba4d651448c0e11b55bcb837,8.895,Low,0.075757177,Cameras,233.8616,LOCATION018,2014,Medium Size,Level 3,Supermarket Store,937.4464
eeeaf1c95df64269562743efc9868a9f,19.75,Low,0.012467648,Business Products,188.1872,LOCATION049,2004,Medium Size,Level 1,Deparment Store,2458.1336
12d134bcffb4b49c17d6103541adae01,10.895,Low,0.137368051,Books,264.3568,LOCATION018,2014,Medium Size,Level 3,Supermarket Store,4745.8224
64bdcf931f5beb77813e3a11fa704d89,NA,Low,0.092933158,Business Products,91.0146,LOCATION027,1990,Medium Size,Level 3,Hypermarket Store,3466.1548
8afed176e26cd0157e73af9f7ba9421d,10.3,LF,0.117593973,Collectibles,154.463,LOCATION017,2012,,Level 2,Deparment Store,2503.408
19687f9dd8176b6ec4d8b056df499683,19.1,Regular,0.026018497,Business Products,148.2418,LOCATION017,2012,,Level 2,Deparment Store,3089.9778
