transaction_date_iso,Volume,SystemOutcome,EfficiencyRate,DelayCode,SystemCode,Cab Temperature,Aspect,Location,Phase1,Phase2,RotationalAspect,GantryAspect,ChannelNumber,GantryAim,GantryVertical,BearingAspect,BearingAim,BoomVertical,RailMotor1,RailMotor2,MagneticVariance,LiftRate,VerticalLift,VerticalPosition,RailError,RailLengthPosition,MaxControl,Convexity,Systematic,Constraint
11/06/2013T4:02:02Z,5,Normal,1,25,,29.1,,23.07,,,-89,-0.4,0,7,7.75,42.8,1.82,4.45,14.27,24.51,12.51,27.76,-6.25,-5.94,,72,-76,,,28
11/06/2013T4:02:08Z,5,Normal,1,25,,29.1,,23.07,,,-89,-0.4,0,7,7.75,42.8,1.82,4.45,14.27,24.51,12.51,27.76,-6.25,-5.94,,72,-76,,,28
11/06/2013T4:02:15Z,5,Normal,1,25,,29.1,,23.07,,,-89,-0.4,0,7,7.75,42.8,1.82,4.45,13.98,24.51,12.51,27.76,-6.25,-5.94,,72,-76,,,28
11/06/2013T6:49:56Z,5,GantryFailure,1,,501,28.39,,23.07,,,125,-89.9,0,7,15,42.9,1.81,4.33,10.12,24.5,9.31,27.76,-6.2,-5.92,,178,-68,,4,
11/06/2013T6:49:57Z,5,GantryFailure,1,,501,28.39,,23.07,,,125,-89.9,0,7,8.46,42.9,1.81,4.33,14.41,24.5,9.31,27.76,-6.2,-5.92,,178,-68,,4,
11/06/2013T6:50:00Z,5,GantryFailure,1,,501,28.39,,23.07,,,125,-89.9,0,7,7.73,42.9,1.81,4.33,14.41,24.5,12.82,27.76,-6.2,-5.92,,178,-68,,4,28
11/06/2013T6:50:03Z,5,GantryFailure,1,,501,28.39,,23.07,,,125,-89.9,0,7,7.73,42.9,1.81,4.33,14.41,24.5,12.82,27.76,-6.2,-5.92,,178,-68,,4,28
11/06/2013T6:50:06Z,5,GantryFailure,1,,501,28.39,,23.07,,,125,-89.9,0,7,7.73,42.9,1.81,4.33,14.41,24.5,12.82,27.76,-6.2,-5.92,,178,-68,,4,28
11/06/2013T7:54:11Z,5,Normal,1,25,,29.28,,23.07,,,-89,-0.1,0,7,7.74,42.9,1.79,4.35,13.7,24.49,13.11,27.71,-6.24,-5.97,,72,-76,,,
11/06/2013T7:54:12Z,5,Normal,1,25,,27.72,,23.07,,,-89,-0.1,0,7,7.74,42.9,1.79,4.35,13.7,24.49,13.11,27.71,-6.24,-5.97,,72,-76,,,
11/06/2013T7:54:14Z,5,Normal,1,25,,27.72,,23.07,,,-89,-0.1,0,7,7.74,42.9,1.79,4.35,13.7,24.49,13.11,27.71,-6.24,-5.97,,72,-76,,,28
11/06/2013T8:27:16Z,5,GantryFailure,1,,,29.07,,23.07,,,179,-59.7,0,7,8.11,42.9,1.82,4.42,14.03,24.45,9.34,27.63,-6.22,-5.96,,149,-83,,,
11/06/2013T8:27:20Z,5,GantryFailure,1,,,29.07,,23.07,,,179,-59.7,0,7,7.79,42.9,1.82,4.42,14.31,24.45,12.47,27.63,-6.22,-5.96,,149,-83,,,28
11/06/2013T8:27:23Z,5,GantryFailure,1,,,29.07,,23.07,,,179,-59.7,0,7,7.79,42.9,1.82,4.42,14.31,24.45,12.47,27.63,-6.22,-5.96,,149,-83,,,28
11/06/2013T10:13:31Z,5,GantryFailure,1,,,28.5,,23.07,,,0,-34.9,0,7,15.04,43.1,1.81,4.44,10.22,24.54,8.78,27.68,-6.17,-5.99,,98,-81,,,
11/06/2013T10:13:34Z,5,GantryFailure,1,,,28.5,,23.07,,,0,-34.9,0,7,8.03,43.1,1.81,4.44,10.59,24.54,8.78,27.68,-6.17,-5.99,,98,-81,,,
11/06/2013T10:13:35Z,5,GantryFailure,1,,,28.5,,23.07,,,0,-34.9,0,7,7.78,43.1,1.81,4.44,14.27,24.54,12.4,27.68,-6.17,-5.99,,98,-81,,,28
11/06/2013T10:13:38Z,5,GantryFailure,1,,,28.5,,23.07,,,0,-34.9,0,7,7.78,43.1,1.81,4.44,14.27,24.54,12.4,27.68,-6.17,-5.99,,98,-81,,,28
11/06/2013T10:13:42Z,5,GantryFailure,1,,,28.5,,23.07,,,0,-34.9,0,7,7.78,43.1,1.81,4.44,14.27,24.54,12.4,27.68,-6.17,-5.99,,114,-81,,,28
11/06/2013T10:13:58Z,5,GantryFailure,1,,,28.5,,23.07,,,0,-34.9,0,7,7.78,43.1,1.81,4.44,13.98,24.54,12.4,27.68,-6.17,-5.99,,114,-81,,,28
11/07/2013T3:56:23Z,5,Normal,1,25,501,28.89,,23.08,,,-90,0.2,0,7,7.74,43,1.83,4.42,14.03,24.53,13.09,27.81,-6.2,-5.96,,72,-76,,,
11/07/2013T3:56:24Z,5,Normal,1,25,501,28.89,,23.08,,,-90,0.2,0,7,7.74,43,1.83,4.42,14.03,24.53,13.09,27.81,-6.2,-5.96,,72,-76,,,
11/07/2013T3:56:27Z,5,Normal,1,25,501,28.89,,23.08,,,-90,0.2,0,7,7.74,43,1.83,4.42,14.03,24.53,13.09,27.81,-6.2,-5.96,,72,-76,,,28
11/07/2013T3:56:29Z,5,Normal,1,25,501,28.89,,23.08,,,-90,0.2,0,7,7.74,43,1.83,4.42,14.03,24.53,13.09,27.81,-6.2,-5.96,,72,-76,,,28
11/07/2013T5:00:30Z,5,GantryFailure,1,,501,28.89,,23.08,,,103,-128.1,0,7,9.01,43.3,1.81,4.34,10.45,24.45,9.36,27.68,-6.2,-5.91,,193,-43,,,
11/07/2013T5:00:31Z,5,GantryFailure,1,,501,28.89,,23.08,,,103,-128.1,0,7,9.01,43.3,1.81,4.34,13.89,24.45,9.36,27.68,-6.2,-5.91,,193,-43,,,
11/07/2013T5:00:34Z,5,GantryFailure,1,,501,28.89,,23.08,,,103,-128.1,0,7,7.75,43.3,1.81,4.34,14.27,24.45,12.66,27.68,-6.2,-5.91,,193,-43,,,28
11/07/2013T5:00:38Z,5,GantryFailure,1,,501,28.89,,23.08,,,103,-128.1,0,7,7.75,43.3,1.81,4.34,14.27,24.45,12.66,27.68,-6.2,-5.91,,193,-43,,,28
11/07/2013T5:00:40Z,5,GantryFailure,1,,501,28.89,,23.08,,,103,-128.1,0,7,7.75,43.3,1.81,4.34,14.27,24.45,12.66,27.68,-6.2,-5.91,,193,-43,,,28
11/07/2013T5:00:52Z,5,GantryFailure,1,,501,28.89,,23.08,,,103,-128.1,0,7,7.75,43.3,1.81,4.34,13.98,24.45,12.66,27.68,-6.2,-5.91,,193,-43,,,28
11/07/2013T5:00:58Z,5,GantryFailure,1,,501,28.89,,23.08,,,103,-128.1,0,7,7.75,43.3,1.81,4.34,13.98,24.45,12.66,27.68,-6.2,-5.83,,193,-43,,,28
11/07/2013T5:01:01Z,5,GantryFailure,1,,501,28.89,,23.08,,,103,-128.1,0,7,7.75,43.3,1.81,4.34,13.98,24.45,12.66,27.68,-6.2,-5.92,,193,-43,,,28
11/07/2013T6:10:43Z,5,Normal,1,25,,27.79,,23.08,,,-89,-0.8,0,7,7.73,42.9,1.82,4.41,13.94,24.49,13.1,27.68,-6.25,-5.93,,72,-76,,,
11/08/2013T3:54:09Z,5,Normal,1,25,501,29.14,,23.06,,,-90,0,0,7,7.86,43.1,1.82,4.43,13.89,24.51,9.19,27.81,-6.29,-5.92,,72,-76,,,
11/08/2013T3:54:10Z,5,Normal,1,25,501,29.14,,23.06,,,-90,0,0,7,7.86,43.1,1.82,4.43,14.31,24.51,12.96,27.81,-6.29,-5.92,,72,-76,,,
11/08/2013T3:54:13Z,5,Normal,1,25,501,29.14,,23.06,,,-90,0,0,7,7.72,43.1,1.82,4.43,14.31,24.51,12.96,27.81,-6.29,-5.92,,72,-76,,,28
11/11/2013T5:11:07Z,5,Normal,1,265,501,28.61,,23.1,,,-89,-0.2,0,7,8.73,43.1,1.8,4.42,13.23,24.49,9.14,27.84,-6.17,-5.96,,72,-76,,,
11/11/2013T5:11:09Z,5,Normal,1,265,501,28.61,,23.1,,,-89,-0.2,0,7,7.8,43.1,1.8,4.42,14.27,24.49,12.76,27.84,-6.17,-5.96,,72,-76,,,28
11/11/2013T5:11:12Z,5,Normal,1,265,501,28.61,,23.1,,,-89,-0.2,0,7,7.8,43.1,1.8,4.42,14.27,24.49,12.76,27.84,-6.17,-5.96,,72,-76,,,28
11/11/2013T5:39:03Z,5,Normal,1,25,,28.61,,23.1,,,-89,-0.9,0,7,7.77,43,1.8,4.27,13.94,24.51,13.11,27.78,-6.22,-5.95,,72,-76,,,
11/11/2013T5:39:20Z,5,Normal,1,25,,28.61,,23.1,,,-89,-0.9,0,7,7.77,43,1.8,4.27,13.94,24.51,13.11,27.78,-6.22,-5.95,,72,-76,,,28
11/12/2013T4:01:46Z,5,Normal,1,265,501,27.72,,23.09,,,-90,0.3,0,7,8.1,43.2,1.79,4.3,10.12,24.48,9.21,27.78,-6.25,-5.87,,72,-76,,,
11/12/2013T4:01:49Z,5,Normal,1,265,501,27.72,,23.09,,,-90,0.3,0,7,7.76,43.2,1.79,4.3,14.36,24.48,12.93,27.78,-6.25,-5.87,,72,-76,,,28
11/12/2013T4:23:10Z,5,MagneticFailure,1,,,29.18,,23.09,,,90,-100,0,7,9.02,43.3,1.81,4.28,10.12,24.55,9.76,27.73,-6.25,-5.95,,181,-63,,,
11/12/2013T4:23:13Z,5,MagneticFailure,1,,,27.83,,23.09,,,90,-100,0,7,7.82,43.3,1.81,4.28,14.22,24.55,13.11,27.73,-6.25,-5.95,,181,-63,,,28
11/13/2013T3:19:27Z,5,Normal,1,,77,28.43,,23.09,,,0,-0.3,0,7,7.9,42.8,1.86,4.33,11.58,24.52,8.7,27.65,-6.16,-6.04,,72,-76,,,
11/13/2013T3:19:30Z,5,Normal,1,,77,28.43,,23.09,,,0,-0.3,0,7,7.68,42.8,1.86,4.33,14.31,24.52,12.16,27.65,-6.16,-6.04,,72,-76,,,
11/13/2013T3:19:33Z,5,Normal,1,,77,28.43,,23.09,,,0,-0.3,0,7,7.68,42.8,1.86,4.33,14.31,24.52,12.16,27.65,-6.16,-6.04,,72,-76,,,
11/13/2013T3:19:36Z,5,Normal,1,,77,28.43,,23.09,,,0,-0.3,0,7,7.68,42.8,1.86,4.33,14.31,24.52,12.16,27.65,-6.16,-6.04,,72,-76,,,
11/13/2013T3:19:51Z,5,Normal,1,,77,28.43,,23.09,,,0,-0.3,0,7,7.68,42.8,1.86,4.33,14.03,24.52,12.16,27.65,-6.16,-6.04,,72,-76,,,
11/13/2013T3:20:12Z,5,Normal,1,,77,28.43,,23.09,,,0,-0.3,0,7,7.68,42.8,1.86,4.33,14.03,24.52,12.16,27.65,-6.16,-6.04,,72,-76,,,
11/13/2013T3:23:47Z,5,Normal,1,,77,28.43,,23.09,,,0,-0.3,0,7,7.86,42.9,1.86,4.35,12.76,24.52,9.47,27.73,-6.16,-6.04,,72,-76,,,
11/13/2013T4:21:28Z,5,Normal,1,25,,27.93,,23.08,,,-89,0.1,0,7,8.31,42.9,1.8,4.42,12.52,24.45,9.49,27.86,-6.11,-6.04,,72,-73,,,
11/13/2013T4:21:29Z,5,Normal,1,25,,27.93,,23.08,,,-89,0.1,0,7,7.72,42.9,1.8,4.42,14.36,24.45,11.21,27.86,-6.11,-6.04,,72,-73,,,
11/13/2013T4:21:33Z,5,Normal,1,25,,27.93,,23.08,,,-89,0.1,0,7,7.72,42.9,1.8,4.42,14.36,24.45,13.02,27.86,-6.11,-6.04,,72,-73,,,28
11/13/2013T4:21:35Z,5,Normal,1,25,,27.93,,23.08,,,-89,0.1,0,7,7.72,42.9,1.8,4.42,14.36,24.45,13.02,27.86,-6.11,-6.04,,72,-73,,,28
11/13/2013T4:21:38Z,5,Normal,1,25,,28.96,,23.08,,,-89,0.1,0,7,7.72,42.9,1.8,4.42,14.36,24.45,13.02,27.86,-6.11,-6.04,,72,-73,,,28
11/13/2013T4:21:41Z,5,Normal,1,25,,28.96,,23.08,,,-89,0.1,0,7,7.72,42.9,1.8,4.42,14.08,24.45,13.02,27.86,-6.11,-6.04,,72,-73,,,28
11/13/2013T4:21:44Z,5,Normal,1,25,,28.96,,23.08,,,-89,0.1,0,7,7.72,42.9,1.8,4.42,14.08,24.45,13.02,27.86,-6.11,-6.04,,72,-73,,,28
11/13/2013T4:22:03Z,5,Normal,1,25,,28.96,,23.08,,,-89,0.1,0,7,7.72,42.9,1.8,4.42,13.79,24.45,13.02,27.86,-6.11,-6.04,,72,-73,,,28
11/13/2013T4:22:26Z,5,Normal,1,25,,28.96,,23.08,,,-89,0.1,0,7,7.72,42.9,1.8,4.42,13.79,24.45,13.02,27.86,-6.11,-6.04,,72,-73,,,28
11/14/2013T4:00:37Z,5,Normal,1,25,,28.78,,23.07,,,-89,0,0,7,9.06,42.9,1.81,4.42,14.22,24.46,9.46,27.81,-6.24,-5.95,,72,-76,,,
11/14/2013T4:00:39Z,5,Normal,1,25,,27.65,,23.07,,,-89,0,0,7,7.81,42.9,1.81,4.42,14.22,24.46,13.14,27.81,-6.24,-5.95,,72,-76,,,28
11/14/2013T4:00:44Z,5,Normal,1,25,,27.65,,23.07,,,-89,0,0,7,7.69,42.9,1.81,4.42,14.22,24.46,13.14,27.81,-6.24,-5.95,,72,-76,,,28
11/14/2013T4:00:47Z,5,Normal,1,25,,28.68,,23.07,,,-89,0,0,7,7.69,42.9,1.81,4.42,14.22,24.46,13.14,27.81,-6.24,-5.95,,72,-76,,,28
11/14/2013T4:00:54Z,5,Normal,1,25,,28.68,,23.07,,,-89,0,0,7,7.69,42.9,1.81,4.42,13.94,24.46,13.14,27.81,-6.24,-5.95,,72,-76,,,28
11/14/2013T6:51:16Z,5,GantryFailure,1,25,,28.96,,23.07,,,-90,0.1,0,7,7.86,43.3,1.81,4.34,14.12,24.5,11.04,27.94,-6.19,-5.95,,72,-76,,,
11/14/2013T6:51:20Z,5,GantryFailure,1,25,,28.96,,23.07,,,-90,0.1,0,7,7.77,43.3,1.81,4.34,14.12,24.5,12.32,27.94,-6.19,-5.95,,72,-76,,,28
11/14/2013T6:51:23Z,5,GantryFailure,1,25,,28.96,,23.07,,,-90,0.1,0,7,7.77,43.3,1.81,4.34,14.12,24.5,12.32,27.94,-6.19,-5.95,,72,-76,,,28
11/14/2013T9:39:33Z,5,RailFailure,1,,501,28.04,,23.13,,,90,-99.2,0,7,8.08,42.9,1.82,4.33,13.98,24.5,8.85,27.76,-6.19,-5.95,,185,-60,,,
11/14/2013T10:27:49Z,5,GantryFailure,1,,501,29.28,,23.07,,,-99,119.9,0,7,15.33,42.7,1.81,4.44,10.26,24.54,9.18,27.81,-6.14,-5.92,,95,-25,,,
11/14/2013T10:27:52Z,5,GantryFailure,1,,501,28.15,,23.07,,,-99,119.9,0,7,7.78,42.7,1.81,4.44,14.31,24.54,12.55,27.81,-6.14,-5.92,,95,-25,,,28
11/14/2013T10:27:56Z,5,GantryFailure,1,,501,28.15,,23.07,,,-99,119.9,0,7,7.78,42.7,1.81,4.44,14.31,24.54,12.55,27.81,-6.14,-5.92,,95,-25,,,28
11/15/2013T4:06:40Z,5,Normal,1,265,501,28.22,,23.1,,,-90,0,0,7,15.3,43.3,1.79,4.33,10.5,24.53,9.54,27.81,-6.15,-5.97,,72,-76,,,
11/15/2013T4:06:41Z,5,Normal,1,265,501,28.22,,23.1,,,-90,0,0,7,7.91,43.3,1.79,4.33,13.75,24.53,9.54,27.81,-6.15,-5.97,,72,-76,,,
11/15/2013T4:06:44Z,5,Normal,1,265,501,28.22,,23.1,,,-90,0,0,7,7.74,43.3,1.79,4.33,14.31,24.53,13.07,27.81,-6.15,-5.97,,72,-76,,,
11/15/2013T4:58:27Z,5,GantryFailure,1,,501,28.43,,23.09,,,100,-122.8,0,7,14.99,43.2,1.82,4.42,10.36,24.51,9.27,27.65,-6.15,-5.96,,193,-47,,,
11/15/2013T4:58:30Z,5,GantryFailure,1,,501,28.43,,23.09,,,100,-122.8,0,7,7.79,43.2,1.82,4.42,14.31,24.51,12.53,27.65,-6.15,-5.96,,193,-47,,,28
11/15/2013T5:12:07Z,5,MagneticFailure,1,,501,28.43,,23.09,,,99,-127.3,0,7,8,43.3,1.85,4.37,12.85,24.46,9.87,27.71,-6.15,-5.96,,192,-43,,,
11/15/2013T5:12:08Z,5,MagneticFailure,1,,501,28.43,,23.09,,,99,-127.3,0,7,8,43.3,1.85,4.37,14.27,24.46,12.87,27.71,-6.15,-5.96,,192,-43,,,28
11/15/2013T5:12:10Z,5,MagneticFailure,1,,501,28.43,,23.09,,,99,-127.3,0,7,7.81,43.3,1.85,4.37,14.27,24.46,12.87,27.71,-6.15,-5.96,,192,-43,,,28
11/15/2013T9:03:11Z,5,GantryFailure,1,,501,28.43,,23.09,,,-90,109.9,0,7,8.53,43,1.81,4.43,12.95,24.5,9.37,27.78,-6.25,-5.93,,84,-30,,,
11/15/2013T9:03:14Z,5,GantryFailure,1,,501,28.43,,23.09,,,-90,109.9,0,7,7.81,43,1.81,4.43,14.31,24.5,13.03,27.78,-6.25,-5.93,,84,-30,,,28
11/15/2013T9:48:58Z,5,MagneticFailure,1,,501,28.22,,23.09,,,89,-99.3,0,7,14.95,42.9,1.8,4.35,10.5,24.51,9.53,27.71,-6.25,-5.97,,185,-60,,,
11/15/2013T9:48:59Z,5,MagneticFailure,1,,501,28.22,,23.09,,,89,-99.3,0,7,8.16,42.9,1.8,4.35,13.79,24.51,9.53,27.71,-6.25,-5.97,,185,-60,,,
11/15/2013T9:49:02Z,5,MagneticFailure,1,,501,28.22,,23.09,,,89,-99.3,0,7,7.81,42.9,1.8,4.35,14.31,24.51,13.13,27.71,-6.25,-5.9,,185,-60,,,28
11/15/2013T10:00:36Z,5,MagneticFailure,1,,501,29.18,,23.09,,,179,-90,0,7,11.16,42.9,1.83,4.41,10.45,24.52,9.96,27.78,-6.25,-5.93,,178,-65,,,
11/15/2013T10:00:37Z,5,MagneticFailure,1,,501,28.04,,23.09,,,179,-90,0,7,7.9,42.9,1.83,4.41,14.41,24.52,12.97,27.78,-6.25,-5.93,,178,-65,,,28
11/18/2013T4:05:56Z,5,Normal,1,265,501,28.61,,23.07,,,-89,0.7,0,7,8.05,43.1,1.8,4.42,10.4,24.49,9.46,27.73,-6.23,-5.95,,72,-76,,,
11/18/2013T4:05:59Z,5,Normal,1,265,501,28.61,,23.07,,,-89,0.7,0,7,7.79,43.1,1.8,4.42,14.31,24.49,12.91,27.73,-6.23,-5.95,,72,-76,,,28
11/18/2013T4:06:02Z,5,Normal,1,265,501,28.61,,23.07,,,-89,0.7,0,7,7.79,43.1,1.8,4.42,14.31,24.49,12.91,27.73,-6.23,-5.95,,72,-76,,,28
11/18/2013T4:06:04Z,5,Normal,1,265,501,28.61,,23.07,,,-89,0.7,0,7,7.79,43.1,1.8,4.42,14.31,24.49,12.91,27.73,-6.23,-5.95,,72,-76,,,28
11/20/2013T4:08:12Z,5,Normal,1,265,501,28.11,,23.07,,,-89,0.3,0,7,8.11,43.1,1.82,4.43,10.22,24.48,9.29,27.68,-6.1,-5.99,,72,-76,,,
11/20/2013T4:08:16Z,5,Normal,1,265,501,28.11,,23.07,,,-89,0.3,0,7,7.78,43.1,1.82,4.43,14.31,24.48,13.1,27.68,-6.1,-5.99,,72,-76,,,28
11/20/2013T4:08:19Z,5,Normal,1,265,501,28.11,,23.07,,,-89,0.3,0,7,7.78,43.1,1.82,4.43,14.31,24.48,13.1,27.68,-6.1,-5.99,,72,-76,,,28
11/20/2013T4:08:21Z,5,Normal,1,265,501,28.11,,23.07,,,-89,0.3,0,7,7.78,43.1,1.82,4.43,14.03,24.48,13.1,27.68,-6.1,-5.99,,72,-76,,,28
11/20/2013T4:38:56Z,5,GantryFailure,1,,,28.22,,23.07,,,120,-89.1,0,7,15.17,43.2,1.8,4.33,10.4,24.5,8.82,27.76,-6.1,-5.98,,178,-74,,,
11/20/2013T4:38:57Z,5,GantryFailure,1,,,28.22,,23.07,,,120,-89.1,0,7,8.02,43.2,1.8,4.33,13.94,24.5,8.82,27.76,-6.1,-5.98,,178,-74,,,
11/20/2013T4:39:00Z,5,GantryFailure,1,,,28.22,,23.07,,,120,-89.1,0,7,7.8,43.2,1.8,4.33,14.31,24.5,12.47,27.76,-6.1,-5.98,,178,-74,,,28
11/21/2013T4:02:11Z,5,Normal,1,,501,28.5,,23.11,,,-89,0.2,0,7,9.06,42.9,1.81,4.31,10.4,24.48,9.26,27.76,-6.25,-5.97,,72,-76,,,
11/21/2013T4:02:12Z,5,Normal,1,,501,28.5,,23.11,,,-89,0.2,0,7,9.06,42.9,1.81,4.31,14.41,24.48,9.26,27.76,-6.25,-5.97,,72,-76,,,
11/21/2013T4:02:15Z,5,Normal,1,,501,28.5,,23.11,,,-89,0.2,0,7,7.75,42.9,1.81,4.31,14.41,24.48,13.09,27.76,-6.25,-5.97,,72,-76,,,28
11/21/2013T4:30:20Z,5,MagneticFailure,1,,,28.5,,23.11,,,99,-128.1,0,7,9.06,43.3,1.84,4.44,12.95,24.5,9.52,27.71,-6.25,-5.96,,189,-47,,,
11/21/2013T4:58:17Z,5,GantryFailure,1,,501,28.5,,23.11,,,100,-123,0,7,8.34,43.1,1.85,4.42,14.27,24.51,9.23,27.78,-6.25,-5.96,,193,-47,,,
11/21/2013T4:58:20Z,5,GantryFailure,1,,501,28.5,,23.11,,,100,-123,0,7,7.83,43.1,1.85,4.42,14.27,24.51,12.74,27.78,-6.25,-5.96,,193,-47,,,28
11/25/2013T4:06:22Z,5,RailFailure,1,258,,28.68,,23.07,,,-89,0.1,0,7,14.91,43.3,1.81,4.44,10.59,24.5,12.65,27.84,-6.14,-5.92,,73,-69,,,
11/25/2013T4:06:25Z,5,RailFailure,1,258,,28.68,,23.07,,,-89,0.1,0,7,7.75,43.3,1.81,4.44,14.22,24.5,12.65,27.84,-6.14,-5.92,,73,-69,,,28
11/25/2013T4:07:09Z,5,Normal,1,265,,28.68,,23.07,,,-89,0.1,0,7,15.06,42.9,1.79,4.42,10.36,24.51,9.27,27.81,-6.14,-5.92,,72,-76,,,
11/25/2013T4:07:10Z,5,Normal,1,265,,28.68,,23.07,,,-89,0.1,0,7,8.15,42.9,1.79,4.42,14.59,24.51,9.27,27.81,-6.14,-5.92,,72,-76,,,
11/25/2013T4:07:12Z,5,Normal,1,265,,28.68,,23.07,,,-89,0.1,0,7,7.77,42.9,1.79,4.42,14.59,24.51,12.74,27.81,-6.14,-5.92,,72,-76,,,28
11/25/2013T4:07:16Z,5,Normal,1,265,,28.68,,23.07,,,-89,0.1,0,7,7.77,42.9,1.79,4.42,14.31,24.51,12.74,27.81,-6.14,-5.92,,72,-76,,,28
11/25/2013T4:07:19Z,5,Normal,1,265,,28.68,,23.07,,,-89,0.1,0,7,7.77,42.9,1.79,4.42,14.31,24.51,12.74,27.81,-6.14,-5.92,,72,-76,,,28
11/25/2013T4:17:29Z,5,MagneticFailure,1,,501,28.68,,23.07,,,100,-128,0,7,15.29,43.1,1.85,4.42,10.5,24.52,9,27.86,-6.19,-5.88,,193,-47,,,
11/25/2013T4:17:32Z,5,MagneticFailure,1,,501,28.68,,23.07,,,100,-128,0,7,7.81,43.1,1.85,4.42,14.41,24.52,12.76,27.86,-6.19,-5.88,,193,-47,,,28
11/25/2013T4:18:32Z,5,Normal,1,,,28.68,,23.07,,,10,-128,0,7,11.18,43,1.82,4.42,10.12,24.49,9.69,27.65,-6.19,-5.88,,192,-43,,,
11/25/2013T4:18:35Z,5,Normal,1,,,28.68,,23.07,,,10,-128,0,7,7.77,43,1.82,4.42,14.27,24.49,13.15,27.65,-6.19,-5.88,,192,-43,,,28
11/26/2013T4:01:23Z,5,Normal,1,258,,28.61,,23.09,,,-90,0.1,0,7,8.53,43,1.8,4.41,10.31,24.5,9.8,27.86,-6.23,-5.89,,72,-76,,,
11/26/2013T4:01:26Z,5,Normal,1,258,,28.61,,23.09,,,-90,0.1,0,7,7.82,43,1.8,4.41,14.22,24.5,12.9,27.86,-6.23,-5.89,,72,-76,,,28
11/26/2013T4:01:29Z,5,Normal,1,258,,28.61,,23.09,,,-90,0.1,0,7,7.82,43,1.8,4.41,14.22,24.5,12.9,27.86,-6.23,-5.89,,72,-76,,,28
11/26/2013T4:01:32Z,5,Normal,1,258,,28.61,,23.09,,,-90,0.1,0,7,7.82,43,1.8,4.41,14.22,24.5,12.9,27.86,-6.23,-5.89,,72,-76,,,28
11/26/2013T4:01:41Z,5,Normal,1,258,,28.61,,23.09,,,-90,0.1,0,7,7.82,43,1.8,4.41,13.94,24.5,12.9,27.86,-6.23,-5.89,,72,-76,,,28
11/26/2013T4:03:33Z,5,Normal,1,258,,28.61,,23.09,,,-90,0.1,0,7,7.76,43,1.8,4.41,13.94,24.5,12.9,27.86,-6.23,-5.89,,72,-76,,,28
11/26/2013T4:29:04Z,5,GantryFailure,1,,501,28.61,,23.09,,,100,-122.8,0,7,11.15,43.2,1.84,4.44,12.57,24.5,9.23,27.84,-6.18,-5.88,,193,-47,,,
11/26/2013T4:29:06Z,5,GantryFailure,1,,501,28.61,,23.09,,,100,-122.8,0,7,7.92,43.2,1.84,4.44,14.31,24.5,11.87,27.84,-6.18,-5.88,,193,-47,,,28
11/26/2013T4:29:08Z,5,GantryFailure,1,,501,28.61,,23.09,,,100,-122.8,0,7,7.79,43.2,1.84,4.44,14.31,24.5,11.87,27.84,-6.18,-5.88,,193,-47,,,28
11/26/2013T4:29:12Z,5,GantryFailure,1,,501,28.61,,23.09,,,100,-122.8,0,7,7.79,43.2,1.84,4.44,14.31,24.5,12.93,27.84,-6.18,-5.88,,193,-47,,,28
11/26/2013T4:29:14Z,5,GantryFailure,1,,501,28.61,,23.09,,,100,-122.8,0,7,7.79,43.2,1.84,4.44,14.31,24.5,12.93,27.84,-6.18,-5.88,,193,-47,,,28
11/27/2013T4:19:28Z,5,Normal,1,25,,28.78,,23.08,,,-90,-0.1,0,7,7.76,43.1,1.81,4.43,14.31,24.49,12.75,27.91,-6.39,-5.91,,72,-76,,,
11/27/2013T4:19:31Z,5,Normal,1,25,,28.78,,23.08,,,-90,-0.1,0,7,7.76,43.1,1.81,4.43,14.31,24.49,12.75,27.91,-6.39,-5.91,,72,-76,,,28
11/27/2013T4:19:34Z,5,Normal,1,25,,28.78,,23.08,,,-90,-0.1,0,7,7.76,43.1,1.81,4.43,14.31,24.49,12.75,27.91,-6.39,-5.91,,72,-76,,,28
11/27/2013T4:19:37Z,5,Normal,1,25,,28.78,,23.08,,,-90,-0.1,0,7,7.76,43.1,1.81,4.43,14.03,24.49,12.75,27.91,-6.39,-5.91,,72,-76,,,28
11/27/2013T5:14:33Z,5,RailFailure,1,25,,28.96,,23.08,,,-89,0.2,0,7,14.77,43.1,1.81,4.32,10.59,24.45,13.11,27.94,-6.39,-5.91,,72,-76,,,
11/27/2013T5:14:34Z,5,RailFailure,1,25,,27.79,,23.08,,,-89,0.2,0,7,8.15,43.1,1.81,4.32,13.65,24.45,9.59,27.94,-6.39,-5.91,,72,-76,,,
11/27/2013T5:14:36Z,5,RailFailure,1,25,,27.79,,23.08,,,-89,0.2,0,7,7.75,43.1,1.81,4.32,13.65,24.45,13.1,27.94,-6.39,-5.91,,72,-76,,,28
11/27/2013T5:40:44Z,5,GantryFailure,1,,501,29.21,,23.08,,,-105,123.7,0,7,15.07,42.8,1.82,4.39,10.4,24.51,9.3,27.71,-6.39,-5.9,,94,-24,,,
11/27/2013T5:40:45Z,5,GantryFailure,1,,501,28.08,,23.08,,,-105,123.7,0,7,7.93,42.8,1.82,4.39,14.22,24.51,9.3,27.71,-6.39,-5.9,,94,-24,,,
11/27/2013T5:40:47Z,5,GantryFailure,1,,501,28.08,,23.08,,,-105,123.7,0,7,7.83,42.8,1.82,4.39,14.22,24.51,12.81,27.71,-6.39,-5.9,,94,-24,,,28
